Ray 1, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   4.578616142E+00 	  4.526711731E+02 	 -4.764111633E+02 	  -3.042706102E-02 	 -8.061889410E-01 	 -5.908752680E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.244648633E+02	  -4.546847939E-01	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   1.448431462E-01 	  3.351948853E+02 	 -5.625123901E+02 	  -3.042706102E-02 	 -8.061889410E-01 	 -5.908752680E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.457180765E+02	  -4.650430679E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -1.843940854E+00 	  2.825004883E+02 	 -6.011333618E+02 	  -3.042706102E-02 	 -8.061889410E-01 	 -5.908752680E-01 	                 -                 	-                 	- 	   6.536233003E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 348, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -1.012677694E-05 	 -1.484920044E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -1.012677694E-05 	 -1.484920044E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -1.012677694E-05 	 -1.484920044E+02 	 -2.732222900E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -2.073401895E-08 	 -7.331230640E-01 	 -6.800959706E-01 	   2.732222900E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   7.487589073E-07 	  2.360502625E+02 	 -3.021207581E+02 	   2.820224410E-08 	  9.971881509E-01 	 -7.493893802E-02 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.856266024E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.190057174E-05 	  6.303612671E+02 	 -3.317533264E+02 	   2.820224410E-08 	  9.971881509E-01 	 -7.493893802E-02 	  -3.193097697E-08 	 -9.570395947E-01 	 -2.899573445E-01 	   3.954228844E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   4.815803095E-06 	  4.523376160E+02 	 -4.708832703E+02 	  -3.135665239E-08 	 -7.879192233E-01 	 -6.157786250E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.259415005E+02	  -4.754380703E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   1.513928396E-07 	  3.351319275E+02 	 -5.624824829E+02 	  -3.135665239E-08 	 -7.879192233E-01 	 -6.157786250E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.487534509E+02	  -4.681651115E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -1.898151481E-06 	  2.836316833E+02 	 -6.027312012E+02 	  -3.135665239E-08 	 -7.879192233E-01 	 -6.157786250E-01 	                 -                 	-                 	- 	   6.536233218E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 349, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   9.899484634E+00 	 -1.385924988E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   9.899484634E+00 	 -1.385924988E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   9.899484634E+00 	 -1.385924988E+02 	 -2.835986328E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   2.056790888E-02 	 -7.233826518E-01 	 -6.901409030E-01 	   2.835986328E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -7.496947646E-01 	  2.359439545E+02 	 -3.013829651E+02 	  -2.838951163E-02 	  9.984719753E-01 	 -4.741105810E-02 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.751096404E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.185121918E+01 	  6.263895874E+02 	 -3.199227295E+02 	  -2.838951163E-02 	  9.984719753E-01 	 -4.741105810E-02 	   3.178408742E-02 	 -9.476831555E-01 	 -3.176262081E-01 	   3.910431677E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -4.848589420E+00 	  4.520878906E+02 	 -4.650344543E+02 	   3.086101264E-02 	 -7.681580186E-01 	 -6.395161152E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.269086402E+02	  -5.402351856E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -1.474346071E-01 	  3.350719910E+02 	 -5.624539795E+02 	   3.086101264E-02 	 -7.681580186E-01 	 -6.395161152E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.523331399E+02	  -4.640904903E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   1.869713545E+00 	  2.848633728E+02 	 -6.042542114E+02 	   3.086101264E-02 	 -7.681580186E-01 	 -6.395161152E-01 	                 -                 	-                 	- 	   6.536232565E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 350, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.979897881E+01 	 -1.286930084E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.979897881E+01 	 -1.286930084E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.979897881E+01 	 -1.286930084E+02 	 -2.933848877E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   4.172551632E-02 	 -7.128891945E-01 	 -7.000342607E-01 	   2.933848877E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.537134051E+00 	  2.358389587E+02 	 -3.006544189E+02 	  -5.841858312E-02 	  9.980937243E-01 	 -1.990405656E-02 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.652281901E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -2.412127686E+01 	  6.216937866E+02 	 -3.083491516E+02 	  -5.841858312E-02 	  9.980937243E-01 	 -1.990405656E-02 	   6.466402858E-02 	 -9.365215898E-01 	 -3.445952535E-01 	   3.865917752E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -1.001365662E+01 	  4.519273682E+02 	 -4.588090515E+02 	   6.207055598E-02 	 -7.469364405E-01 	 -6.619918942E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.272836186E+02	  -5.069256783E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -2.981455624E-01 	  3.350141296E+02 	 -5.624264526E+02 	   6.207055598E-02 	 -7.469364405E-01 	 -6.619918942E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.565236797E+02	  -4.620172977E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   3.758931398E+00 	  2.861926270E+02 	 -6.056958008E+02 	   6.207055598E-02 	 -7.469364405E-01 	 -6.619918942E-01 	                 -                 	-                 	- 	   6.536233997E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 351, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   2.969847488E+01 	 -1.187935181E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   2.969847488E+01 	 -1.187935181E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   2.969847488E+01 	 -1.187935181E+02 	 -3.025810852E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   6.345510483E-02 	 -7.016104460E-01 	 -7.097297311E-01 	   3.025810852E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -2.365851641E+00 	  2.357353210E+02 	 -2.999352112E+02 	  -9.007195383E-02 	  9.959075451E-01 	  7.432526443E-03 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.559857012E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -3.678082275E+01 	  6.162547607E+02 	 -2.970953674E+02 	  -9.007195383E-02 	  9.959075451E-01 	  7.432526443E-03 	   9.857215732E-02 	 -9.234975576E-01 	 -3.707233965E-01 	   3.820831048E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -1.555048847E+01 	  4.518628235E+02 	 -4.521408386E+02 	   9.353882819E-02 	 -7.242952585E-01 	 -6.831155419E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.269681349E+02	  -3.829935789E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -4.527947009E-01 	  3.349574890E+02 	 -5.623995361E+02 	   9.353882819E-02 	 -7.242952585E-01 	 -6.831155419E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.614056318E+02	  -4.620293140E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   5.661122322E+00 	  2.876158447E+02 	 -6.070495605E+02 	   9.353882819E-02 	 -7.242952585E-01 	 -6.831155419E-01 	                 -                 	-                 	- 	   6.536234348E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 352, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   3.959796906E+01 	 -1.088940201E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   3.959796906E+01 	 -1.088940201E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   3.959796906E+01 	 -1.088940201E+02 	 -3.111871948E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   8.573309332E-02 	 -6.895166039E-01 	 -7.191777825E-01 	   3.111871948E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -3.239824772E+00 	  2.356330566E+02 	 -2.992255249E+02 	  -1.233146638E-01 	  9.917700291E-01 	  3.443335369E-02 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.473860457E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -4.979512787E+01 	  6.100585327E+02 	 -2.862258301E+02 	  -1.233146638E-01 	  9.917700291E-01 	  3.443335369E-02 	   1.334273815E-01 	 -9.085635543E-01 	 -3.958654106E-01 	   3.775325489E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -2.152554512E+01 	  4.519028320E+02 	 -4.449501648E+02 	   1.251726747E-01 	 -7.002853155E-01 	 -7.028031349E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.258446577E+02	  -6.118651390E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -6.120259166E-01 	  3.349010010E+02 	 -5.623726807E+02 	   1.251726747E-01 	 -7.002853155E-01 	 -7.028031349E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   1.670773802E+02	  -4.642079830E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   7.569552898E+00 	  2.891287231E+02 	 -6.083095093E+02 	   1.251726747E-01 	 -7.002853155E-01 	 -7.028031349E-01 	                 -                 	-                 	- 	   6.536231233E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 353, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
